Cont MenUsed MenFree MenShared SwapUsed SwapFree DiskBlockKB DiskUsed DiskUsedPerc CpuUsr CpuSys CpuIOWait CpuSoft CpuIdle NetBytesReceived NetPackagesReceived NetErrsReceived NetBytesTransmitid NetPackagesTransmitid NetErrsTransmitid Data Hora
131 2343064 1245228 1088 0 0 1992552 108280 6% 3.53 2.40 9.74 0.20 84.12 3864221 2718 0 81654 269 0 29/09/22 23:18:45
132 2341284 1221572 1088 0 0 1992552 108280 6% 3.55 2.40 9.75 0.20 84.08 3895811 2653 0 44281 178 0 29/09/22 23:18:46
133 2342464 1213736 1088 0 0 1992552 108280 6% 3.56 2.41 9.78 0.21 84.04 3914865 2657 0 40129 157 0 29/09/22 23:18:47
134 2344032 1415652 1088 0 0 1992552 108280 6% 3.56 2.41 9.79 0.21 84.02 4030267 2832 0 85384 267 0 29/09/22 23:18:49
135 2343364 1412272 1088 0 0 1992552 108280 6% 3.58 2.42 9.81 0.21 83.99 4014076 2818 0 85916 274 0 29/09/22 23:18:50
136 2342216 1409352 1088 0 0 1992552 108280 6% 3.59 2.42 9.83 0.21 83.95 3611540 2441 0 31220 120 0 29/09/22 23:18:51
137 2343080 1404808 1088 0 0 1992552 108280 6% 3.59 2.43 9.84 0.21 83.93 3134763 2164 0 51655 181 0 29/09/22 23:18:52
138 2344148 1400656 1088 0 0 1992552 108280 6% 3.59 2.43 9.86 0.21 83.91 4324452 2939 0 43199 171 0 29/09/22 23:18:53
139 2343464 1397028 1088 0 0 1992552 108280 6% 3.60 2.43 9.87 0.21 83.89 3723623 2525 0 36645 146 0 29/09/22 23:18:54
140 2344220 1392404 1088 0 0 1992552 108280 6% 3.61 2.43 9.87 0.21 83.87 4135713 2890 0 84041 269 0 29/09/22 23:18:55
141 2343364 1363260 1088 0 0 1992552 108280 6% 3.62 2.44 9.89 0.21 83.84 4084173 2844 0 76108 250 0 29/09/22 23:18:56
142 2343856 1358416 1088 0 0 1992552 108280 6% 3.63 2.45 9.91 0.21 83.80 4075779 2854 0 81169 252 0 29/09/22 23:18:57
143 2343116 1354692 1088 0 0 1992552 108280 6% 3.64 2.45 9.93 0.21 83.77 1784453 1252 0 38604 124 0 29/09/22 23:18:58
144 2344284 1351728 1088 0 0 1992552 108280 6% 3.64 2.45 9.94 0.21 83.75 5512097 3693 0 32550 161 0 29/09/22 23:18:59
145 2342744 1347824 1088 0 0 1992552 108280 6% 3.64 2.46 9.95 0.21 83.73 3314122 2332 0 73433 230 0 29/09/22 23:19:01
146 2341524 1345588 1088 0 0 1992552 108280 6% 3.65 2.46 9.97 0.21 83.70 3845659 2661 0 68215 212 0 29/09/22 23:19:02
147 2342988 1340428 1088 0 0 1992552 108280 6% 3.66 2.47 9.99 0.21 83.67 3701160 2578 0 75151 224 0 29/09/22 23:19:03
148 2343028 1301228 1088 0 0 1992552 108280 6% 3.67 2.47 10.00 0.21 83.63 3500156 2467 0 84495 269 0 29/09/22 23:19:04
149 2343836 1296644 1088 0 0 1992552 108280 6% 3.68 2.48 10.03 0.21 83.60 3318170 2348 0 78465 258 0 29/09/22 23:19:05
